line,timestmp,depth (m),bitdepth (m),hook_load (klb),wob (klb),rpm,torque,rop ,flowin (gal/stk),spp (psi),ChockePressure (psi),flowout (%),SPM1 (spm),SPM2 (spm),pitlevel1 (bbl),pitlevel2 (bbl),pitlevel3 (bbl),pitlevel4 (bbl),pitlevel5 (bbl),pitlevel6 (bbl),pitlevel7 (bbl),totalpitlevel (bbl),RPMAnalog,BlockPosition,RPMTotal,H2S (ppm),Kick
402,06:41,"143,74",143,56,4,,0.0,"0,72","450,55",896,0.0,42,107,0,81,84,77,66,61.0,121,3,490,214,5,139,0,0
403,06:42,"144,77",144,58,8,,0.0,"0,56","449,42",826,0.0,43,107,0,83,84,76,66,61.0,121,3,491,166,3,139,0,0
404,06:43,"145,51",145,58,7,,0.0,"0,9","450,55",821,0.0,43,107,0,84,83,76,65,60.0,121,3,489,163,3,139,0,0
405,06:44,"146,54",146,56,9,,0.0,"1,45","449,42",862,0.0,43,107,0,85,83,75,65,59.0,121,3,488,190,2,139,0,0
406,06:45,"147,84",147,57,7,,0.0,"0,98","449,42",837,0.0,43,107,0,87,82,75,65,59.0,121,3,489,174,1,139,0,0
407,06:46,"148,15",143,59,4,,0.0,"0,51","450,55",791,0.0,42,107,0,88,82,75,66,59.0,121,3,491,141,2,139,0,0
408,06:47,"148,15",142,62,0,,0.0,0,"450,55",747,0.0,42,107,0,89,81,74,65,58.0,121,3,488,111,7,139,0,0
409,06:48,"148,15",147,48,0,,0.0,0,"332,96",574,0.0,40,79,0,90,81,73,65,57.0,121,3,487,75,0,103,0,0
410,06:49,"148,15",147,26,0,,0.0,0,"27,77",42,0.0,10,6,0,90,81,73,64,60.0,121,3,489,0,1,8,0,0
411,06:50,"148,15",147,24,0,,0.0,0,0,0,0.0,0,0,0,87,80,74,65,66.0,121,3,493,0,2,0,0,0
412,06:51,"148,15",147,25,0,,0.0,0,0,0,0.0,0,0,0,80,80,75,67,69.0,121,3,492,0,10,0,0,0
413,06:52,"148,15",147,21,0,,0.0,0,0,0,0.0,0,0,0,73,81,77,69,71.0,121,3,492,0,9,0,0,0
414,06:53,"148,15",147,49,0,,0.0,0,"146,25",64,0.0,7,34,0,66,83,79,71,73.0,121,3,493,0,9,45,0,0
415,06:54,"148,15",147,65,0,,0.0,0,"443,11",618,0.0,41,105,0,62,82,79,71,72.0,121,3,487,63,9,137,0,0
416,06:55,"148,43",148,64,0,,0.0,"0,76","452,8",758,0.0,43,108,0,65,82,78,70,69.0,121,3,485,118,9,140,0,0
417,06:56,"149,68",149,62,3,,0.0,"1,67","453,95",777,0.0,43,108,0,70,83,77,69,67.0,121,3,487,132,8,140,0,0
418,06:57,"150,9",150,59,9,,0.0,"0,84","452,8",846,0.0,42,108,0,74,83,77,68,64.0,121,3,487,180,7,140,0,0
419,06:58,"151,69",151,57,12,,0.0,"0,99","452,8",878,0.0,43,108,0,76,84,77,68,63.0,121,3,489,200,6,140,0,0
420,06:59,"152,23",152,56,13,,0.0,"1,04","452,8",902,0.0,43,108,0,78,84,77,68,62.0,121,3,490,218,5,140,0,0
421,07:00,"152,78",152,54,14,,0.0,"1,6","452,8",920,0.0,43,108,0,79,84,76,67,61.0,121,3,488,231,4,140,0,0
422,07:01,"153,26",153,58,11,,0.0,"1,88","451,68",870,0.0,43,108,0,81,84,76,67,60.0,121,3,489,196,4,140,0,0
423,07:02,"153,87",153,57,13,,0.0,"1,84","452,8",908,0.0,43,108,0,83,83,76,66,59.0,121,3,488,221,3,140,0,0
424,07:03,"154,43",154,56,14,,0.0,"1,76","452,8",902,0.0,43,108,0,85,82,75,66,59.0,121,3,488,218,3,140,0,0
425,07:04,"154,92",154,58,13,,0.0,"1,75","452,8",884,0.0,43,108,0,86,82,75,66,58.0,121,3,488,206,2,140,0,0
426,07:05,"155,39",155,57,12,,0.0,"1,74","451,68",890,0.0,43,108,0,87,82,74,65,58.0,121,3,487,209,2,140,0,0
427,07:06,"155,6",155,56,12,,0.0,"2,25","452,8",844,0.0,43,108,0,88,82,74,64,57.0,121,3,486,178,2,140,0,0
428,07:07,"155,7",155,54,15,,0.0,"2,5","452,8",802,0.0,43,108,0,89,81,73,64,56.0,121,3,484,149,1,140,0,0
429,07:08,"156,16",156,56,12,,0.0,"2,5","451,68",864,0.0,43,108,0,90,81,73,63,56.0,121,3,484,192,1,140,0,0
430,07:09,"156,67",156,58,8,,0.0,"2,79","452,8",868,0.0,43,108,0,91,81,73,63,55.0,121,3,484,195,1,140,0,0
431,07:10,"156,93",156,60,8,,0.0,"2,94","452,8",809,0.0,43,108,0,93,80,72,63,55.0,121,3,484,154,0,140,0,0
432,07:11,157,156,63,5,,0.0,"2,94","452,8",772,0.0,43,108,0,94,80,72,62,54.0,121,3,483,129,0,140,0,0
433,07:12,157,156,64,3,,0.0,"2,94","452,8",753,0.0,43,108,0,95,79,71,62,54.0,121,3,482,116,0,140,0,0
434,07:13,157,148,63,0,,0.0,0,"452,8",755,0.0,42,108,0,96,78,71,61,53.0,121,3,480,117,6,140,0,0
435,07:14,157,147,65,0,,0.0,0,"98,67",186,0.0,17,23,0,97,77,71,61,54.0,121,3,481,19,9,30,0,0
436,07:15,157,147,65,0,,0.0,0,"415,16",588,0.0,40,99,0,95,76,71,62,58.0,121,3,483,73,9,128,0,0
437,07:16,157,153,65,0,,14.0,0,"451,68",750,0.0,43,108,0,95,75,71,62,57.0,121,3,481,114,7,140,0,0
438,07:17,157,156,65,0,,38.0,0,"216,95",489,0.0,31,51,0,96,75,71,62,56.0,121,3,481,73,0,67,0,0
439,07:18,157,156,29,0,,43.0,0,0,0,0.0,0,0,0,96,75,71,62,59.0,121,3,484,0,0,0,0,0
440,07:19,157,156,24,0,,23.0,0,0,0,0.0,0,0,0,92,75,73,63,64.0,121,3,488,0,1,0,0,0
441,07:20,157,156,24,0,,22.0,0,0,0,0.0,0,0,0,88,76,74,65,66.0,121,3,490,0,7,0,0,0
442,07:21,157,156,24,0,,26.0,0,0,0,0.0,0,0,0,82,77,76,67,68.0,121,3,491,0,10,0,0,0
443,07:22,157,156,20,0,,1697.0,0,0,0,0.0,0,0,0,74,79,78,69,70.0,121,2,491,0,10,0,0,0
444,07:23,157,156,21,0,,1006.0,0,0,0,0.0,0,0,0,67,80,80,70,74.0,121,2,492,0,10,0,0,0
445,07:24,157,156,68,0,,21.0,0,0,0,0.0,0,0,0,61,81,81,71,75.0,121,2,490,0,10,0,0,0
446,07:25,157,156,65,0,,151.0,0,"248,96",190,0.0,19,59,0,57,82,80,72,76.0,121,2,488,1,10,77,0,0
447,07:26,157,156,64,0,,40.0,0,"451,71",682,0.0,42,108,0,58,83,80,72,73.0,121,2,487,53,10,140,0,0
448,07:27,"157,18",157,62,6,,586.0,"2,94","455,09",674,0.0,43,108,0,63,82,78,70,70.0,121,2,484,7,9,141,0,0
449,07:28,"157,78",157,55,15,,3454.0,"4,14","455,09",803,0.0,43,108,0,68,82,77,69,67.0,121,2,484,83,9,141,0,0
450,07:29,"158,11",158,56,13,,2886.0,"4,73","455,09",785,0.0,44,108,0,73,82,77,68,65.0,121,2,486,71,8,141,0,0
451,07:30,"158,43",158,58,9,,1844.0,"4,73","456,23",762,0.0,46,109,0,74,83,76,67,64.0,121,2,485,55,8,141,0,0
452,07:31,"158,71",158,60,9,,0.0,"3,31","455,09",754,0.0,46,108,0,75,82,76,67,62.0,121,2,483,49,8,141,0,0
453,07:32,"158,9",158,61,4,,0.0,"1,73","274,54",535,0.0,38,65,0,78,80,74,66,61.0,121,2,480,43,8,85,0,0
454,07:33,"158,9",156,66,0,,0.0,0,0,0,0.0,0,0,0,80,79,74,65,65.0,121,2,484,0,9,0,0,0
455,07:34,"158,9",156,65,0,,0.0,0,0,0,0.0,0,0,0,77,78,75,65,68.0,121,2,484,0,10,0,0,0
456,07:35,"158,9",156,65,0,,0.0,0,0,0,0.0,0,0,0,73,79,76,67,69.0,121,2,485,0,10,0,0,0
457,07:36,"158,9",156,64,0,,0.0,0,"292,49",209,0.0,23,69,0,69,78,76,68,75.0,121,2,487,0,10,90,0,0
458,07:37,"158,9",158,64,0,,0.0,0,"451,68",679,0.0,45,108,0,65,73,75,68,84.0,121,2,486,0,9,140,0,0
459,07:38,"159,17",159,60,10,,0.0,"2,59","451,68",748,0.0,43,108,0,68,69,73,68,85.0,121,2,484,50,7,140,0,0
460,07:39,"159,53",159,58,11,,0.0,"2,83","451,68",792,0.0,43,108,0,75,72,73,68,79.0,121,2,488,83,7,140,0,0
461,07:40,"159,86",159,58,10,,0.0,"3,31","451,68",789,0.0,43,108,0,81,77,74,68,72.0,121,3,493,81,7,140,0,0
462,07:41,"159,96",159,55,14,,0.0,"3,31","451,68",740,0.0,43,108,0,85,81,75,66,67.0,121,3,495,43,7,140,0,0
463,07:42,"160,12",160,59,9,,0.0,"3,31","450,55",737,0.0,42,107,0,87,84,76,65,63.0,121,3,496,42,6,139,0,0
464,07:43,"160,27",160,60,11,,0.0,"3,31","452,8",719,0.0,42,108,0,88,84,77,65,61.0,121,3,496,27,6,140,0,0
465,07:44,"160,71",160,57,10,,0.0,"4,2","450,55",776,0.0,42,107,0,89,85,77,66,57.0,121,3,495,71,6,139,0,0
466,07:45,"161,1",161,62,8,,0.0,"4,64","451,68",738,0.0,42,108,0,89,85,78,68,54.0,121,3,495,42,6,140,0,0
467,07:46,"161,44",161,62,6,,0.0,"4,64","452,8",749,0.0,42,108,0,89,87,79,68,53.0,121,3,497,50,5,140,0,0
468,07:47,"161,57",161,63,6,,0.0,"4,02","450,55",711,0.0,42,107,0,89,87,79,68,52.0,121,3,496,21,5,139,0,0
469,07:48,"161,84",161,62,10,,0.0,"2,78","451,68",729,0.0,43,108,0,89,87,79,67,53.0,121,2,496,35,5,140,0,0
470,07:49,"162,23",162,60,8,,0.0,"2,78","452,8",758,0.0,43,108,0,89,85,78,67,54.0,121,2,494,58,4,140,0,0
471,07:50,"162,86",162,59,12,,0.0,"2,93","452,8",798,0.0,43,108,0,90,84,77,67,54.0,121,2,493,87,4,140,0,0
472,07:51,"163,27",163,61,10,,0.0,3,"451,68",752,0.0,44,108,0,92,82,76,66,55.0,121,2,492,53,3,140,0,0
473,07:52,"163,78",163,60,9,,0.0,"2,66","452,8",768,0.0,44,108,0,93,81,75,65,55.0,121,3,490,65,3,140,0,0
474,07:53,"164,11",164,62,7,,0.0,"1,99","452,8",741,0.0,44,108,0,95,80,74,64,55.0,121,3,489,44,2,140,0,0
475,07:54,"164,38",164,62,7,,0.0,"1,99","451,68",725,0.0,44,108,0,97,79,73,64,54.0,121,3,488,32,2,140,0,0
476,07:55,"164,71",164,62,5,,0.0,"2,73","450,55",735,0.0,44,107,0,98,79,73,63,53.0,121,3,487,39,2,139,0,0
477,07:56,"164,88",164,64,5,,0.0,"3,1","452,8",703,0.0,44,108,0,100,78,72,62,52.0,121,3,485,17,2,140,0,0
478,07:57,"165,16",165,63,5,,0.0,"3,1","451,68",708,0.0,43,108,0,102,78,71,62,51.0,121,3,485,20,1,140,0,0
479,07:58,"165,39",165,64,5,,0.0,"3,1","452,8",701,0.0,44,108,0,102,77,71,61,50.0,121,2,482,14,1,140,0,0
480,07:59,"165,83",165,61,9,,0.0,"3,82","452,8",748,0.0,44,108,0,102,77,71,60,49.0,121,2,480,50,1,140,0,0
481,08:00,"166,24",166,60,7,,0.0,"3,82","450,55",756,0.0,43,107,0,102,77,71,60,48.0,121,2,479,56,0,139,0,0
482,08:01,"166,5",166,60,7,,0.0,"3,82","451,68",739,0.0,43,108,0,99,77,71,60,47.0,121,2,475,43,0,140,0,0
483,08:02,"166,5",157,65,0,,0.0,"0,85","452,8",677,0.0,42,108,0,98,77,72,60,46.0,121,2,474,0,6,140,0,0
484,08:03,"166,5",165,67,0,,0.0,0,"320,29",498,0.0,39,76,0,97,76,72,61,45.0,121,2,472,1,1,99,0,0
485,08:04,"166,5",166,38,0,,0.0,0,0,0,0.0,0,0,0,97,75,72,63,50.0,121,2,478,0,0,0,0,0
486,08:05,"166,5",166,25,0,,0.0,0,0,0,0.0,0,0,0,100,73,74,65,57.0,121,2,490,0,1,0,0,0
487,08:06,"166,5",166,25,0,,9.0,0,0,0,0.0,0,0,0,95,71,76,67,62.0,121,2,492,0,2,0,0,0
488,08:07,"166,5",166,25,0,,0.0,0,0,0,0.0,0,0,0,90,71,77,69,67.0,121,2,495,0,2,0,0,0
489,08:08,"166,5",166,25,0,,0.0,0,0,0,0.0,0,0,0,86,72,78,70,70.0,121,2,497,0,2,0,0,0
490,08:09,"166,5",166,24,0,,0.0,0,0,0,0.0,0,0,0,81,73,79,72,73.0,121,2,499,0,2,0,0,0
491,08:10,"166,5",166,23,0,,0.0,0,0,0,0.0,0,0,0,73,73,80,75,75.0,121,2,497,0,2,0,0,0
492,08:11,"166,5",166,24,0,,0.0,0,0,0,0.0,0,0,0,68,74,80,76,78.0,121,2,497,0,10,0,0,0
493,08:12,"166,5",166,20,0,,0.0,0,0,0,0.0,0,0,0,64,74,81,77,80.0,121,2,497,0,9,0,0,0
494,08:13,"166,5",166,19,0,,760.0,0,0,0,0.0,0,0,0,65,73,81,77,81.0,121,2,498,0,9,0,0,0
495,08:14,"166,5",166,19,0,,317.0,0,0,0,0.0,0,0,0,63,73,81,78,82.0,121,2,498,0,9,0,0,0
496,08:15,"166,5",166,19,0,,1105.0,0,0,0,0.0,0,0,0,61,73,82,78,83.0,121,2,498,0,9,0,0,0
497,08:16,"166,5",165,32,0,,0.0,0,0,0,0.0,0,0,0,60,73,82,78,84.0,121,2,498,0,9,0,0,0
498,08:17,"166,5",165,68,0,,1083.0,0,"317,52",274,0.0,31,75,0,59,73,82,78,84.0,121,2,497,0,10,98,0,0
499,08:18,"166,5",165,68,0,,1131.0,0,"447,33",623,0.0,43,106,0,61,73,81,78,79.0,121,2,493,0,10,138,0,0
500,08:19,"166,5",166,68,0,,408.0,0,"451,68",657,0.0,43,108,0,69,73,80,76,73.0,121,2,492,0,10,140,0,0
501,08:20,"166,89",166,64,5,,976.0,"2,55","450,55",721,0.0,43,107,0,77,74,79,75,69.0,121,2,495,44,9,139,0,0
502,08:21,"167,1",167,63,5,,1180.0,"2,55","452,8",730,0.0,43,108,0,81,75,80,73,65.0,121,2,495,49,9,140,0,0
503,08:22,"167,46",167,58,10,,1825.0,"2,55","451,68",777,0.0,43,108,0,85,76,81,72,63.0,121,2,498,85,8,140,0,0
504,08:23,"167,62",167,62,7,,873.0,"3,21","450,55",727,0.0,43,107,0,88,76,80,71,61.0,121,2,497,46,8,139,0,0
505,08:24,"167,93",167,59,9,,1551.0,"3,21","451,68",770,0.0,43,108,0,90,76,80,70,59.0,121,2,496,79,8,140,0,0
506,08:25,"168,48",168,59,11,,2046.0,"3,21","452,8",803,0.0,43,108,0,93,76,79,70,58.0,121,2,497,104,7,140,0,0
507,08:26,"168,9",168,60,8,,1567.0,"2,92","451,68",778,0.0,43,108,0,95,75,79,69,57.0,120,2,495,85,7,140,0,0
508,08:27,"169,07",169,64,4,,674.0,"2,78","450,55",724,0.0,43,107,0,97,75,78,68,56.0,120,2,494,44,7,139,0,0
509,08:28,"169,56",169,59,10,,2074.0,"2,79","452,8",804,0.0,43,108,0,98,74,78,68,55.0,120,2,493,106,6,140,0,0
510,08:29,"169,8",169,62,7,,1028.0,"2,83","449,42",749,0.0,43,107,0,100,74,77,67,55.0,120,2,493,62,6,139,0,0
511,08:30,"170,17",170,61,9,,1463.0,"2,83","451,68",779,0.0,43,108,0,101,73,77,67,54.0,120,2,492,86,6,140,0,0
512,08:31,"170,6",170,61,8,,1697.0,"2,89","451,68",789,0.0,43,108,0,102,73,76,66,54.0,120,2,491,93,5,140,0,0
513,08:32,"171,04",171,60,9,,1749.0,"2,99","452,8",793,0.0,43,108,0,104,69,78,66,53.0,120,2,490,98,5,140,0,0
514,08:33,"171,58",171,56,15,,3035.0,"2,99","450,55",844,0.0,43,107,0,106,65,78,67,53.0,120,2,489,136,4,139,0,0
515,08:34,"171,94",171,59,13,,1879.0,2,"452,8",796,0.0,43,108,0,107,64,77,67,53.0,120,2,488,100,4,140,0,0
516,08:35,"172,46",172,58,13,,2668.0,2,"450,55",836,0.0,43,107,0,107,63,77,66,53.0,120,2,486,129,3,139,0,0
517,08:36,"172,81",172,57,13,,2275.0,"2,2","450,55",808,0.0,43,107,0,107,62,77,66,53.0,120,2,485,108,3,139,0,0
518,08:37,"172,99",172,56,13,,1520.0,"2,2","451,68",770,0.0,43,108,0,108,62,76,66,53.0,120,2,485,81,3,140,0,0
519,08:38,"173,24",173,59,8,,1207.0,"2,2","451,68",765,0.0,43,108,0,108,65,75,64,52.0,120,2,484,75,2,140,0,0
520,08:39,"173,53",173,61,10,,1416.0,"3,11","451,68",761,0.0,43,108,0,109,67,74,63,51.0,120,2,484,72,2,140,0,0
521,08:40,"173,87",173,61,9,,1257.0,"3,57","450,55",763,0.0,43,107,0,110,68,74,63,50.0,120,2,485,73,2,139,0,0
522,08:41,"174,37",174,59,10,,1903.0,"3,57","451,68",798,0.0,43,108,0,110,67,73,62,49.0,120,2,481,100,1,140,0,0
523,08:42,"174,85",174,60,9,,1765.0,"2,96","451,68",792,0.0,43,108,0,111,67,73,62,49.0,120,2,482,97,1,140,0,0
524,08:43,"175,19",175,59,10,,1718.0,"2,66","451,68",788,0.0,43,108,0,112,67,73,62,48.0,120,3,482,92,1,140,0,0
525,08:44,"175,69",174,58,8,,2366.0,"2,52","450,55",817,0.0,43,107,0,112,67,72,61,48.0,120,3,480,115,0,139,0,0
526,08:45,"175,69",175,66,0,,20.0,0,"452,8",682,0.0,43,108,0,112,67,72,61,47.0,120,3,479,12,4,140,0,0
527,08:46,"175,69",175,68,0,,3.0,0,"36,77",114,0.0,14,8,0,112,67,72,61,48.0,120,3,480,1,0,11,0,0
528,08:47,"175,69",174,68,0,,29.0,0,0,0,0.0,0,0,0,109,67,72,62,52.0,120,3,482,0,0,0,0,0
529,08:48,"175,69",175,45,0,,0.0,0,0,0,0.0,0,0,0,104,66,73,64,,120,3,427,0,0,0,0,0
530,08:49,"175,69",175,24,0,,25.0,0,0,0,0.0,0,0,0,100,66,75,66,46.0,120,3,473,0,0,0,0,0
531,08:50,"175,69",175,25,0,,0.0,0,0,0,0.0,0,0,0,95,66,76,67,66.0,120,3,490,0,1,0,0,0
532,08:51,"175,69",175,26,0,,0.0,0,0,0,0.0,0,0,0,88,67,78,68,68.0,120,3,489,0,9,0,0,0
533,08:52,"175,69",175,26,0,,0.0,0,0,0,0.0,0,0,0,81,68,80,70,71.0,120,3,490,0,10,0,0,0
534,08:53,"175,69",175,22,0,,964.0,0,0,0,0.0,0,0,0,75,69,81,71,73.0,120,2,489,0,9,0,0,0
535,08:54,"175,69",175,22,0,,1675.0,0,0,0,0.0,0,0,0,70,69,82,72,75.0,120,2,488,0,9,0,0,0
536,08:55,"175,69",175,42,0,,0.0,0,"55,3",5,0.0,0,13,0,65,70,83,73,76.0,120,2,487,0,10,17,0,0
537,08:56,"175,69",175,69,0,,0.0,0,"337,42",329,0.0,36,80,0,61,70,84,74,77.0,120,2,486,0,10,104,0,0
538,08:57,"175,69",175,69,0,,0.0,0,"448,31",653,0.0,44,107,0,62,70,83,74,72.0,120,2,481,3,10,138,0,0
539,08:58,"176,14",176,64,5,,1103.0,"2,25","448,31",719,0.0,44,107,0,67,71,83,73,68.0,120,2,482,59,9,138,0,0
540,08:59,"176,54",176,64,5,,1718.0,"2,25","449,42",734,0.0,43,107,0,74,71,81,71,65.0,120,2,482,69,8,139,0,0
541,09:00,"177,38",177,58,11,,3427.0,"2,26","449,42",845,0.0,44,107,0,80,70,80,70,63.0,120,2,483,153,8,139,0,0
542,09:01,"177,96",177,55,12,,3068.0,"1,62","448,31",827,0.0,44,107,0,85,70,79,69,60.0,120,2,483,139,7,138,0,0
543,09:02,"178,15",178,66,4,,912.0,"1,31","449,42",709,0.0,44,107,0,89,70,79,68,59.0,120,2,485,50,7,139,0,0
544,09:03,"178,3",178,67,2,,452.0,"1,31","449,42",675,0.0,44,107,0,92,71,78,68,57.0,120,2,486,23,7,139,0,0
545,09:04,"178,73",178,64,6,,1402.0,"2,58","448,31",725,0.0,44,107,0,94,71,78,67,56.0,120,2,486,61,6,138,0,0
546,09:05,"179,32",179,60,8,,2497.0,"3,22","448,31",795,0.0,44,107,0,96,71,77,67,56.0,120,2,487,114,6,138,0,0
547,09:06,"179,78",179,62,7,,1574.0,"2,29","448,31",744,0.0,44,107,0,98,70,77,66,55.0,120,2,486,76,5,138,0,0
548,09:07,"180,22",180,63,7,,1350.0,"1,83","449,42",734,0.0,44,107,0,99,70,76,66,54.0,120,2,485,69,5,139,0,0
549,09:08,"180,77",180,58,9,,2206.0,"2,05","447,2",782,0.0,44,106,0,100,70,76,65,53.0,120,2,484,105,4,138,0,0
550,09:09,"181,24",181,59,10,,2178.0,"2,16","449,42",781,0.0,44,107,0,101,70,75,65,53.0,120,2,484,104,4,139,0,0
551,09:10,"182,14",182,58,12,,3483.0,"1,92","447,2",848,0.0,44,106,0,101,70,75,64,52.0,120,2,482,156,3,138,0,0
552,09:11,"182,72",182,59,9,,2869.0,"1,64","448,31",815,0.0,44,107,0,102,69,75,64,52.0,120,2,482,130,2,138,0,0
553,09:12,"182,81",182,64,6,,710.0,"1,32","449,42",700,0.0,44,107,0,103,69,74,63,51.0,120,2,480,42,2,139,0,0
554,09:13,"183,08",183,62,4,,1441.0,"1,32","449,42",749,0.0,44,107,0,104,68,74,63,51.0,120,1,480,81,2,139,0,0
555,09:14,"183,31",183,64,6,,943.0,"1,32","448,31",715,0.0,44,107,0,105,68,73,63,51.0,120,1,480,54,2,138,0,0
556,09:15,"183,7",183,61,7,,1998.0,"2,23","449,42",770,0.0,44,107,0,106,68,73,62,50.0,120,1,479,97,1,139,0,0
557,09:16,"184,4",184,60,10,,2547.0,"4,05","449,42",802,0.0,43,107,0,107,67,73,62,50.0,120,1,479,120,1,139,0,0
558,09:17,"184,87",182,62,5,,1823.0,"2,33","447,2",774,0.0,43,106,0,108,67,72,62,49.0,120,1,478,99,1,138,0,0
559,09:18,"184,87",184,67,0,,124.0,0,"448,31",673,0.0,43,107,0,108,67,73,62,49.0,120,2,479,23,5,138,0,0
560,09:19,"184,87",184,50,0,,193.0,0,"34,49",140,0.0,15,8,0,108,68,77,62,50.0,120,2,485,3,0,10,0,0
561,09:20,"184,87",184,23,0,,0.0,0,0,0,0.0,0,0,0,106,71,81,66,57.0,120,2,501,0,1,0,0,0
562,09:21,"184,87",184,25,0,,0.0,0,0,0,0.0,0,0,0,101,74,84,70,66.0,120,2,515,0,8,0,0,0
563,09:22,"184,87",184,25,0,,0.0,0,0,0,0.0,0,0,0,97,76,84,73,73.0,120,2,523,0,11,0,0,0
564,09:23,"184,87",184,26,0,,157.0,0,0,0,0.0,0,0,0,91,76,84,75,79.0,120,2,525,0,12,0,0,0
565,09:24,"184,87",184,26,0,,0.0,0,0,0,0.0,0,0,0,85,75,85,76,83.0,120,2,524,0,20,0,0,0
566,09:25,"184,87",184,28,0,,2465.0,0,0,0,0.0,0,0,0,80,75,86,77,85.0,120,1,523,0,20,0,0,0
567,09:26,"184,87",183,72,0,,44.0,0,"259,6",125,0.0,18,62,0,75,75,87,78,86.0,120,1,521,0,20,80,0,0
568,09:27,"184,87",184,71,0,,20.0,0,"447,22",613,0.0,44,106,0,74,75,87,78,84.0,120,1,518,3,20,138,0,0
569,09:28,"184,88",184,70,2,,334.0,"0,49","449,42",658,0.0,43,107,0,78,75,86,77,80.0,120,1,516,15,19,139,0,0
570,09:29,"185,39",185,64,1,,1586.0,"1,47","450,55",750,0.0,44,107,0,84,75,84,75,77.0,120,1,515,81,19,139,0,0
571,09:30,"185,55",185,66,3,,1185.0,"1,84","449,42",710,0.0,44,107,0,90,75,83,74,75.0,120,2,517,51,18,139,0,0
572,09:31,"186,33",186,62,8,,2678.0,"2,59","449,42",787,0.0,43,107,0,94,75,83,73,73.0,120,2,518,110,18,139,0,0
573,09:32,"187,13",187,62,7,,2924.0,"1,71","451,68",801,0.0,43,108,0,97,75,82,72,71.0,120,1,517,120,17,140,0,0
574,09:33,"187,39",187,66,3,,941.0,"1,27","450,55",705,0.0,43,107,0,99,75,81,72,70.0,120,1,517,47,16,139,0,0
575,09:34,"187,79",187,62,6,,2046.0,"2,07","450,55",756,0.0,43,107,0,100,76,81,71,69.0,120,2,517,84,16,139,0,0
576,09:35,"188,26",188,57,10,,3396.0,"2,07","450,55",815,0.0,43,107,0,101,76,81,70,68.0,120,2,516,131,16,139,0,0
577,09:36,"188,61",188,61,6,,2224.0,"2,23","450,55",764,0.0,43,107,0,101,77,81,70,67.0,120,2,516,91,15,139,0,0
578,09:37,"189,11",189,61,11,,2449.0,"2,56","450,55",772,0.0,43,107,0,101,77,81,70,67.0,120,2,516,98,15,139,0,0
579,09:38,"189,47",189,63,2,,2400.0,"2,56","450,55",753,0.0,43,107,0,102,77,80,70,66.0,120,2,515,83,14,139,0,0
580,09:39,"190,07",190,62,9,,3236.0,"2,34","450,55",799,0.0,43,107,0,102,77,81,69,66.0,120,2,515,119,14,139,0,0
581,09:40,"190,98",190,59,11,,4491.0,"1,98","450,55",857,0.0,43,107,0,102,78,81,69,65.0,120,2,515,163,13,139,0,0
582,09:41,"191,61",191,59,13,,3443.0,"1,5","451,68",820,0.0,43,108,0,102,78,81,69,65.0,120,2,515,135,12,140,0,0
583,09:42,"192,47",192,59,9,,4109.0,"1,12","450,55",844,0.0,43,107,0,102,79,81,69,64.0,120,2,515,153,12,139,0,0
584,09:43,"193,31",193,58,11,,4481.0,"1,35","451,68",860,0.0,43,108,0,101,79,81,69,64.0,120,2,514,164,11,140,0,0
585,09:44,"194,14",194,58,10,,4512.0,"1,23","449,42",866,0.0,43,107,0,100,80,82,70,64.0,120,2,516,169,10,139,0,0
586,09:45,"195,19",195,56,12,,5695.0,"1,17","451,68",913,0.0,43,108,0,100,80,82,70,64.0,120,2,516,205,9,140,0,0
587,09:46,"195,68",195,63,3,,2319.0,"1,03","450,55",777,0.0,43,107,0,99,80,82,70,64.0,120,2,515,101,8,139,0,0
588,09:47,"195,95",195,63,4,,1641.0,"0,96","451,68",734,0.0,43,108,0,99,80,82,70,64.0,120,2,515,69,8,140,0,0
589,09:48,"196,61",196,60,9,,3602.0,"1,47","451,68",818,0.0,43,108,0,98,80,82,70,64.0,120,2,514,132,7,140,0,0
590,09:49,"197,46",197,59,8,,4045.0,"2,49","451,68",844,0.0,43,108,0,98,80,82,70,64.0,120,2,514,153,7,140,0,0
591,09:50,"198,33",198,57,8,,4795.0,"1,64","449,42",873,0.0,43,107,0,97,79,82,70,64.0,120,2,512,176,6,139,0,0
592,09:51,"199,11",199,60,9,,3776.0,"1,19","450,55",835,0.0,43,107,0,97,79,82,70,65.0,120,3,513,145,5,139,0,0
593,09:52,"199,97",199,59,12,,4233.0,"1,26","449,42",846,0.0,43,107,0,97,79,82,70,65.0,120,3,513,153,4,139,0,0
594,09:53,"200,76",200,60,11,,3801.0,"1,18","452,8",836,0.0,43,108,0,97,79,82,70,64.0,120,3,512,147,3,140,0,0
595,09:54,"201,03",201,65,9,,1439.0,"0,93","450,55",716,0.0,43,107,0,97,79,82,70,64.0,120,3,512,55,3,139,0,0
596,09:55,"201,68",201,62,7,,2988.0,"1,36","452,8",800,0.0,43,108,0,97,78,82,70,64.0,120,3,511,118,2,140,0,0
597,09:56,"202,08",202,63,4,,2239.0,"2,24","451,68",766,0.0,43,108,0,97,78,81,70,64.0,120,3,510,93,2,140,0,0
598,09:57,"202,7",202,59,9,,3771.0,"2,24","451,68",829,0.0,43,108,0,96,78,81,70,64.0,120,3,509,140,1,140,0,0
