,depth (m),bitdepth (m),hook_load (klb),wob (klb),rpm,torque,rop ,flowin (gal/stk),spp (psi),ChockePressure (psi),flowout (%),SPM1 (spm),SPM2 (spm),pitlevel1 (bbl),pitlevel2 (bbl),pitlevel3 (bbl),pitlevel4 (bbl),pitlevel5 (bbl),pitlevel6 (bbl),pitlevel7 (bbl),totalpitlevel (bbl),RPMAnalog,BlockPosition,RPMTotal,H2S (ppm),Kick,Well_Number
4170,930.05,650.0,61.0,10.0,,715.0,3.15,169.01,1081.0,0.0,21.0,0.0,56.0,,,17.0,82.09,50.0,20.0,10.0,132.09,10.0,10.0,69.0,0.0,0.0,2
4171,930.36,650.0,61.0,10.0,,767.0,3.17,168.35,1090.0,0.0,21.0,0.0,56.0,,,17.0,90.49,56.55,20.0,10.0,147.04,10.0,10.0,69.0,0.0,0.0,2
4172,930.67,650.0,61.0,10.0,,740.0,3.2,169.01,1093.0,0.0,21.0,0.0,56.0,,,17.0,109.96,50.0,20.0,10.68,159.96,10.0,10.0,70.0,0.0,0.0,2
4173,930.99,650.0,61.0,11.0,,746.0,3.2,168.79,1091.0,0.0,21.0,0.0,56.0,,,17.0,109.96,51.57,25.17,10.68,161.53,10.0,10.0,70.0,0.0,0.0,2
4174,931.31,651.0,61.0,10.0,,694.0,3.2,168.79,1096.0,0.0,21.0,0.0,56.0,,,17.0,100.31,51.57,25.17,10.0,151.88,28.3,10.0,70.0,0.0,0.0,2
4175,931.6,651.0,61.0,9.0,,616.0,3.19,169.24,1078.0,0.0,21.0,0.0,56.0,,,17.0,100.31,54.1,20.0,10.0,154.41,28.3,10.0,70.0,0.0,0.0,2
4176,931.88,651.0,61.0,10.0,,660.0,3.19,168.79,1078.0,0.0,21.0,0.0,56.0,,,17.0,99.96,54.1,27.16,10.0,154.06,10.0,10.0,70.0,0.0,0.0,2
4177,932.16,652.0,61.0,10.0,,648.0,3.19,169.24,1106.0,0.0,21.0,0.0,56.0,,,17.0,99.96,53.13,27.16,10.0,153.09,10.0,10.0,70.0,0.0,0.0,2
4178,932.45,652.0,62.0,10.0,,551.0,3.4,168.35,1050.0,0.0,21.0,0.0,56.0,,,18.0,103.44,50.0,22.88,10.0,153.44,13.68,10.0,70.0,0.0,0.0,2
4179,932.74,652.0,61.0,9.0,,475.0,3.51,168.79,1074.0,0.0,21.0,0.0,56.0,,,17.0,99.66,50.0,34.61,10.0,149.66,14.68,10.0,70.0,0.0,0.0,2
4180,933.03,653.0,61.0,11.0,,587.0,3.51,168.13,1072.0,0.0,21.0,0.0,56.0,,,18.0,131.97,50.0,34.61,10.0,181.97,14.68,10.0,71.0,0.0,0.0,2
4181,933.31,653.0,61.0,9.0,,532.0,3.51,168.57,1066.0,0.0,21.0,0.0,56.0,,,18.0,131.97,56.71,20.0,10.0,188.68,10.0,10.0,71.0,0.0,0.0,2
4182,933.58,653.0,61.0,10.0,,524.0,3.43,168.79,1050.0,0.0,21.0,0.0,56.0,,,19.0,91.03,56.71,33.79,10.0,147.74,10.0,10.0,71.0,0.0,0.0,2
4183,933.86,653.0,61.0,10.0,,633.0,3.43,168.57,1062.0,0.0,21.0,0.0,56.0,,,19.0,111.03,52.68,33.79,10.0,163.71,10.0,10.0,71.0,0.0,0.0,2
4184,934.15,654.0,61.0,10.0,,613.0,3.43,168.35,1065.0,0.0,21.0,0.0,56.0,,,19.0,111.03,51.86,20.0,10.0,162.89,10.0,10.0,71.0,0.0,0.0,2
4185,934.4,654.0,62.0,8.0,,505.0,3.58,168.79,1030.0,0.0,21.0,0.0,56.0,,,20.0,98.64,58.06,32.47,10.0,156.7,10.0,10.0,71.0,0.0,0.0,2
4186,934.65,654.0,62.0,9.0,,426.0,3.65,168.35,1033.0,0.0,21.0,0.0,56.0,,,19.0,91.27,57.45,20.0,10.66,148.72,10.0,10.0,71.0,0.0,0.0,2
4187,934.92,654.0,61.0,10.0,,469.0,3.65,169.01,1040.0,0.0,21.0,0.0,56.0,,,20.0,92.26,60.98,30.24,10.66,153.24,10.0,10.04,71.0,0.0,0.0,2
4188,935.19,655.0,61.0,8.0,,422.0,3.65,169.23,1049.0,0.0,21.0,0.0,56.0,,,20.0,101.28,60.98,30.24,11.8,162.26,26.13,10.04,71.0,0.0,0.0,2
4189,1347.28,1347.0,75.0,21.0,,1128.0,7.94,251.54,2237.0,0.0,29.0,0.0,84.0,65.0,147.62,108.43,32.9,10.0,,,363.95,10.0,14.26,46.0,0.0,0.0,3
4190,1347.41,1347.0,74.0,22.0,,1185.0,7.71,252.03,2233.0,0.0,29.0,0.0,84.0,63.0,164.25,108.43,20.0,10.0,,,365.68,10.0,10.0,46.0,0.0,0.0,3
4191,1347.54,1347.0,74.0,22.0,,1126.0,7.59,251.54,2231.0,0.0,30.0,0.0,84.0,62.0,184.92,88.44,27.96,10.0,,,373.32,10.0,10.0,46.0,0.0,0.0,3
4192,1347.65,1347.0,74.0,22.0,,1066.0,7.59,251.54,2239.0,0.0,30.0,0.0,84.0,64.0,184.92,89.68,27.96,10.0,,,376.56,10.0,10.0,46.0,0.0,0.0,3
4193,1347.77,1347.0,75.0,20.0,,994.0,7.59,251.54,2209.0,0.0,30.0,0.0,84.0,62.0,130.96,89.68,20.0,10.0,,,312.64,10.0,10.0,46.0,0.0,0.0,3
4194,1347.87,1347.0,74.0,21.0,,1011.0,7.59,252.03,2207.0,0.0,29.0,0.0,84.0,63.0,140.89,97.23,24.82,10.0,,,335.94,10.0,10.0,46.0,0.0,0.0,3
4195,1348.0,1347.0,75.0,23.0,,1078.0,7.59,251.54,2210.0,0.0,30.0,0.0,84.0,63.0,177.88,86.89,20.0,10.0,,,357.77,16.78,10.0,46.0,0.0,0.0,3
4196,1348.08,1348.0,75.0,19.0,,995.0,7.59,251.06,2197.0,0.0,30.0,0.0,83.0,64.0,177.88,86.89,26.79,10.0,,,365.56,16.78,10.0,46.0,0.0,0.0,3
4197,1348.19,1348.0,75.0,21.0,,1011.0,7.59,251.54,2197.0,0.0,29.0,0.0,84.0,64.0,162.22,98.99,26.79,14.06,,,366.06,10.0,10.0,47.0,0.0,0.0,3
4198,1348.3,1348.0,75.0,22.0,,914.0,7.99,252.03,2200.0,0.0,29.0,0.0,84.0,62.0,184.64,98.99,20.0,14.06,,,379.69,10.0,10.0,47.0,0.0,0.0,3
4199,1348.39,1348.0,76.0,19.0,,852.0,8.78,252.53,2179.0,0.0,30.0,0.0,84.0,61.0,184.64,92.1,20.0,11.31,,,369.05,10.0,10.0,47.0,0.0,0.0,3
4200,1348.49,1348.0,76.0,20.0,,893.0,8.78,251.54,2186.0,0.0,29.0,0.0,84.0,61.0,150.29,82.51,20.0,10.0,,,323.8,10.0,10.0,47.0,0.0,0.0,3
4201,1348.61,1348.0,74.0,21.0,,1031.0,8.78,251.06,2201.0,0.0,29.0,0.0,83.0,61.0,152.97,78.81,25.2,10.0,,,327.98,10.0,10.0,47.0,0.0,0.0,3
4202,1348.72,1348.0,75.0,21.0,,1027.0,8.78,251.54,2194.0,0.0,29.0,0.0,84.0,61.0,145.63,69.44,28.39,10.0,,,314.46,10.0,10.0,47.0,0.0,0.0,3
4203,1348.82,1348.0,75.0,22.0,,972.0,8.78,251.54,2188.0,0.0,30.0,0.0,84.0,61.0,145.63,89.51,28.39,10.0,,,334.53,10.0,10.0,47.0,0.0,0.0,3
4204,1348.95,1348.0,75.0,22.0,,1021.0,8.78,251.54,2192.0,0.0,30.0,0.0,84.0,61.0,142.11,98.28,22.22,10.0,,,333.61,10.0,10.0,47.0,0.0,0.0,3
4205,1349.02,1349.0,74.0,21.0,,1018.0,8.78,251.54,2200.0,0.0,30.0,0.0,84.0,62.0,171.5,100.56,22.22,10.0,,,366.28,10.0,10.0,47.0,0.0,0.0,3
4206,1349.15,1349.0,74.0,22.0,,1052.0,8.78,252.03,2198.0,0.0,30.0,0.0,84.0,61.0,171.5,100.56,25.19,14.63,,,372.88,10.0,10.0,47.0,0.0,0.0,3
4207,1349.24,1349.0,74.0,22.0,,1011.0,8.78,252.03,2214.0,0.0,30.0,0.0,84.0,62.0,147.79,71.82,25.19,14.63,,,321.43,10.0,10.0,47.0,0.0,0.0,3
4208,1349.34,1349.0,76.0,20.0,,1024.0,9.33,251.54,2186.0,0.0,30.0,0.0,84.0,62.0,159.46,81.27,20.0,10.0,,,332.73,10.0,10.0,47.0,0.0,0.0,3
4209,1349.47,1349.0,75.0,21.0,,957.0,9.61,251.06,2205.0,0.0,30.0,0.0,83.0,63.0,167.35,88.28,35.13,10.0,,,363.76,10.0,10.0,47.0,0.0,0.0,3
4210,1349.57,1349.0,75.0,20.0,,1085.0,9.61,252.03,2220.0,0.0,29.0,0.0,84.0,63.0,167.35,88.28,35.13,10.0,,,363.76,10.0,10.0,47.0,0.0,0.0,3
4211,1349.71,1349.0,76.0,20.0,,1046.0,9.61,251.54,2208.0,0.0,30.0,0.0,84.0,62.0,141.92,107.27,24.72,10.0,,,345.91,10.0,10.0,47.0,0.0,0.0,3
4212,1349.83,1349.0,76.0,20.0,,1079.0,9.61,252.03,2211.0,0.0,30.0,0.0,84.0,61.0,180.44,107.27,23.72,10.0,,,382.43,10.0,10.0,47.0,0.0,0.0,3
4213,1349.96,1349.0,75.0,21.0,,1119.0,9.61,251.06,2222.0,0.0,30.0,0.0,83.0,60.0,180.44,77.19,25.66,10.0,,,353.29,10.0,10.0,47.0,0.0,0.0,3
4214,1350.11,1350.0,74.0,22.0,,1258.0,9.61,251.54,2237.0,0.0,29.0,0.0,84.0,59.0,168.38,77.19,25.66,10.0,,,340.23,10.0,10.0,47.0,0.0,0.0,3
4215,1350.25,1350.0,74.0,23.0,,1258.0,9.61,252.03,2240.0,0.0,29.0,0.0,84.0,62.0,157.42,77.34,20.0,10.0,,,326.76,10.0,10.0,47.0,0.0,0.0,3
4216,1350.34,1350.0,76.0,20.0,,1098.0,8.32,252.03,2224.0,0.0,29.0,0.0,84.0,60.0,135.94,92.43,44.6,10.0,,,342.97,14.92,10.0,47.0,0.0,0.0,3
4217,1350.47,1350.0,79.0,17.0,,759.0,7.68,251.54,2162.0,0.0,30.0,0.0,84.0,60.0,169.46,92.43,44.6,10.0,,,376.49,14.92,10.0,47.0,0.0,0.0,3
4218,1350.59,1350.0,75.0,20.0,,1147.0,7.68,251.54,2232.0,0.0,29.0,0.0,84.0,59.0,169.46,90.2,20.0,10.0,,,348.66,10.0,10.0,47.0,0.0,0.0,3
4219,1350.77,1350.0,76.0,22.0,,1222.0,7.68,251.06,2239.0,0.0,30.0,0.0,83.0,60.0,131.7,89.33,28.8,10.0,,,319.83,10.0,10.0,47.0,0.0,0.0,3
4220,1350.93,1350.0,73.0,24.0,,1382.0,7.68,252.03,2285.0,0.0,29.0,0.0,84.0,59.0,159.88,89.33,28.8,10.0,,,347.01,10.0,10.0,47.0,0.0,0.0,3
4221,1351.08,1351.0,73.0,24.0,,1285.0,7.68,251.54,2274.0,0.0,29.0,0.0,84.0,60.0,159.88,82.28,20.0,10.0,,,332.16,10.0,10.0,47.0,0.0,0.0,3
4222,1351.24,1351.0,72.0,23.0,,1440.0,7.68,251.54,2294.0,0.0,29.0,0.0,84.0,61.0,191.9,102.13,20.0,10.0,,,385.03,17.3,10.0,47.0,0.0,0.0,3
4223,1351.4,1351.0,72.0,24.0,,1342.0,7.2,251.06,2283.0,0.0,29.0,0.0,83.0,61.0,171.1,95.89,39.53,10.0,,,377.52,10.0,10.0,47.0,0.0,0.0,3
4224,1351.56,1351.0,72.0,24.0,,1404.0,6.96,252.03,2280.0,0.0,30.0,0.0,84.0,60.0,171.1,95.89,39.53,10.0,,,376.52,13.28,10.0,47.0,0.0,0.0,3
4225,1351.73,1351.0,72.0,24.0,,1324.0,6.96,251.06,2285.0,0.0,29.0,0.0,83.0,61.0,163.15,91.02,20.0,10.0,,,345.17,13.28,10.0,47.0,0.0,0.0,3
4226,1351.9,1351.0,72.0,24.0,,1342.0,6.96,251.54,2297.0,0.0,29.0,0.0,84.0,62.0,153.12,91.02,20.0,10.0,,,336.14,11.19,10.0,47.0,0.0,0.0,3
4227,1352.08,1352.0,73.0,22.0,,1362.0,6.96,252.03,2319.0,0.0,29.0,0.0,84.0,61.0,140.63,86.9,22.64,10.0,,,321.17,10.0,10.0,47.0,0.0,0.0,3
4228,1352.26,1352.0,73.0,23.0,,1342.0,6.96,252.03,2292.0,0.0,30.0,0.0,84.0,61.0,116.91,86.9,22.64,10.0,,,297.45,10.0,10.0,47.0,0.0,0.0,3
4229,1352.44,1352.0,73.0,23.0,,1399.0,6.34,251.54,2310.0,0.0,29.0,0.0,84.0,62.0,119.72,69.86,20.0,10.0,,,281.58,10.0,10.0,47.0,0.0,0.0,3
4230,1352.63,1352.0,73.0,23.0,,1462.0,6.03,252.03,2315.0,0.0,29.0,0.0,84.0,62.0,131.94,86.78,20.0,10.0,,,310.72,10.0,10.0,47.0,0.0,0.0,3
4231,1352.8,1352.0,73.0,24.0,,1410.0,6.03,252.03,2296.0,0.0,29.0,0.0,84.0,62.0,131.94,88.69,36.12,11.25,,,330.0,10.0,10.0,47.0,0.0,0.0,3
4232,1352.96,1352.0,73.0,22.0,,1430.0,6.03,251.54,2296.0,0.0,29.0,0.0,84.0,61.0,141.94,88.69,36.12,11.25,,,339.0,10.0,10.0,47.0,0.0,0.0,3
4233,1353.13,1353.0,73.0,23.0,,1364.0,6.03,251.06,2312.0,0.0,29.0,0.0,83.0,60.0,141.94,102.58,21.68,12.68,,,338.88,10.0,10.0,47.0,0.0,0.0,3
4234,1353.31,1353.0,73.0,23.0,,1303.0,6.03,251.54,2307.0,0.0,29.0,0.0,84.0,60.0,134.59,102.58,29.69,12.68,,,339.54,10.0,10.0,47.0,0.0,0.0,3
4235,1353.5,1353.0,74.0,23.0,,1365.0,5.72,252.03,2306.0,0.0,29.0,0.0,84.0,60.0,134.59,86.46,29.69,10.0,,,320.74,10.0,10.0,47.0,0.0,0.0,3
4236,1353.66,1353.0,73.0,22.0,,1507.0,5.72,252.03,2334.0,0.0,29.0,0.0,84.0,60.0,158.28,88.48,24.13,10.0,,,340.89,10.0,10.0,47.0,0.0,0.0,3
4237,1353.83,1353.0,74.0,21.0,,1343.0,5.72,251.54,2332.0,0.0,29.0,0.0,84.0,60.0,144.56,73.44,20.0,10.0,,,308.0,10.0,10.0,47.0,0.0,0.0,3
4238,1354.01,1354.0,75.0,21.0,,1278.0,5.72,252.03,2260.0,0.0,29.0,0.0,84.0,61.0,153.53,76.06,20.0,10.0,,,320.59,10.0,10.0,47.0,0.0,0.0,3
4239,1354.17,1354.0,74.0,21.0,,1320.0,5.72,252.03,2298.0,0.0,29.0,0.0,84.0,63.0,153.53,85.82,27.62,15.27,,,345.24,10.0,10.0,47.0,0.0,0.0,3
4240,1354.33,1354.0,74.0,21.0,,1312.0,5.74,252.03,2293.0,0.0,29.0,0.0,84.0,62.0,151.53,85.82,31.01,15.27,,,345.63,10.0,10.0,47.0,0.0,0.0,3
4241,1354.51,1354.0,74.0,22.0,,1148.0,5.78,251.54,2292.0,0.0,29.0,0.0,84.0,62.0,162.99,78.67,31.01,10.0,,,344.67,10.0,10.0,47.0,0.0,0.0,3
4242,1354.67,1354.0,74.0,22.0,,1354.0,5.78,251.54,2285.0,0.0,29.0,0.0,84.0,62.0,162.99,78.67,20.0,10.0,,,333.66,10.0,10.0,47.0,0.0,0.0,3
4243,1354.86,1354.0,74.0,22.0,,1398.0,5.78,251.54,2303.0,0.0,30.0,0.0,84.0,61.0,142.25,85.71,31.19,10.0,,,330.15,10.0,10.0,47.0,0.0,0.0,3
4244,1355.03,1355.0,73.0,23.0,,1467.0,5.78,251.06,2317.0,0.0,30.0,0.0,83.0,60.0,169.18,72.04,20.0,10.0,,,331.22,10.0,10.0,47.0,0.0,0.0,3
4245,1355.2,1355.0,74.0,23.0,,1303.0,5.78,252.03,2290.0,0.0,30.0,0.0,84.0,61.0,169.18,100.54,20.0,10.0,,,360.72,10.0,10.0,47.0,0.0,0.0,3
4246,1355.37,1355.0,74.0,23.0,,1200.0,5.85,251.06,2266.0,0.0,30.0,0.0,83.0,61.0,159.31,100.54,28.91,10.0,,,359.76,10.0,10.0,47.0,0.0,0.0,3
4247,1355.5,1355.0,73.0,23.0,,1368.0,5.88,252.03,2287.0,0.0,30.0,0.0,84.0,63.0,144.34,84.34,32.1,10.0,,,333.78,10.0,10.0,47.0,0.0,0.0,3
4248,1355.62,1355.0,75.0,22.0,,1202.0,5.88,252.03,2254.0,0.0,29.0,0.0,84.0,64.0,140.75,87.96,32.1,10.0,,,334.81,10.0,10.0,47.0,0.0,1.0,3
4249,1355.79,1355.0,74.0,23.0,,1285.0,5.88,251.54,2275.0,0.0,30.0,0.0,84.0,64.0,140.75,87.96,20.0,10.0,,,322.71,10.0,10.0,47.0,0.0,1.0,3
4250,1355.94,1355.0,73.0,23.0,,1320.0,5.88,252.03,2277.0,0.0,30.0,0.0,84.0,62.0,143.03,85.49,20.0,16.49,,,327.01,10.0,10.0,47.0,0.0,1.0,3
4251,1356.07,1356.0,75.0,21.0,,1250.0,5.88,251.06,2249.0,0.0,30.0,0.0,83.0,63.0,168.61,90.87,30.55,10.0,,,363.03,10.0,10.0,47.0,0.0,1.0,3
4252,1356.22,1356.0,74.0,22.0,,1354.0,5.88,252.03,2272.0,0.0,29.0,0.0,84.0,62.0,168.61,90.87,30.55,10.0,,,362.03,10.0,10.0,48.0,0.0,1.0,3
4253,1356.37,1356.0,74.0,22.0,,1310.0,6.52,251.54,2277.0,0.0,30.0,0.0,84.0,62.0,164.53,80.06,26.06,10.0,,,342.65,10.0,10.0,48.0,0.0,1.0,3
4254,1356.53,1356.0,74.0,23.0,,1310.0,6.84,252.04,2280.0,0.0,30.0,0.0,84.0,63.0,164.53,74.48,30.79,10.0,,,342.8,21.79,10.0,48.0,0.0,1.0,3
4255,1356.67,1356.0,74.0,22.0,,1261.0,6.84,252.03,2276.0,0.0,30.0,0.0,84.0,64.0,147.45,84.13,30.79,10.02,,,336.39,21.79,10.0,48.0,0.0,1.0,3
4256,1356.81,1356.0,73.0,24.0,,1217.0,6.84,251.54,2272.0,0.0,30.0,0.0,84.0,63.0,134.37,84.13,20.0,10.02,,,311.52,10.0,10.0,48.0,0.0,1.0,3
4257,1356.95,1356.0,75.0,22.0,,1129.0,6.84,250.57,2258.0,0.0,29.0,0.0,83.0,64.0,177.09,54.11,20.0,10.0,,,325.2,10.0,10.0,48.0,0.0,1.0,3
4258,1357.1,1357.0,74.0,21.0,,1202.0,6.84,251.06,2261.0,0.0,29.0,0.0,83.0,63.0,136.37,70.8,28.66,10.0,,,308.83,10.0,10.0,48.0,0.0,1.0,3
4259,1357.24,1357.0,75.0,21.0,,1157.0,6.84,252.03,2256.0,0.0,29.0,0.0,84.0,63.0,154.27,70.8,28.66,10.0,,,326.73,10.0,10.0,48.0,0.0,0.0,3
4260,1357.41,1357.0,75.0,21.0,,1157.0,6.78,251.06,2254.0,0.0,30.0,0.0,83.0,63.0,154.27,83.45,24.81,15.83,,,341.36,10.0,10.0,48.0,0.0,0.0,3
4261,1357.54,1357.0,75.0,21.0,,1103.0,6.75,251.54,2249.0,0.0,30.0,0.0,84.0,63.0,169.35,83.45,29.81,15.83,,,361.44,10.0,10.0,48.0,0.0,0.0,3
4262,1357.72,1357.0,73.0,24.0,,1303.0,6.75,251.54,2271.0,0.0,30.0,0.0,84.0,65.0,169.35,84.37,29.81,10.0,,,358.53,10.0,10.0,48.0,0.0,0.0,3
4263,1357.89,1357.0,73.0,23.0,,1383.0,6.75,251.54,2295.0,0.0,30.0,0.0,84.0,65.0,132.6,84.37,21.22,10.0,,,313.19,10.0,10.0,48.0,0.0,0.0,3
4264,1358.03,1358.0,74.0,22.0,,1260.0,6.75,251.54,2281.0,0.0,30.0,0.0,84.0,65.0,186.21,68.18,26.46,10.0,,,355.85,10.0,10.0,48.0,0.0,0.0,3
4265,1358.22,1358.0,73.0,25.0,,1097.0,6.75,251.06,2269.0,0.0,30.0,0.0,83.0,65.0,133.88,79.0,20.0,10.0,,,307.88,13.85,10.0,48.0,0.0,0.0,3
4266,1358.35,1358.0,74.0,21.0,,1216.0,6.63,251.06,2266.0,0.0,30.0,0.0,83.0,64.0,153.36,84.46,20.0,10.0,,,331.82,13.85,10.0,48.0,0.0,0.0,3
4267,1358.35,1357.0,63.0,4.0,,346.0,4.26,125.28,1497.0,0.0,24.0,0.0,41.0,62.0,153.36,96.92,32.71,10.0,,,354.99,10.0,10.0,48.0,0.0,0.0,3
4268,1358.35,1357.0,22.0,0.0,,341.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,62.0,149.38,97.07,32.71,10.0,,,351.16,10.0,10.0,48.0,0.0,0.0,3
4269,1358.35,1357.0,22.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,63.0,161.63,97.07,21.44,10.0,,,353.14,10.0,10.0,44.0,0.0,0.0,3
4270,1358.35,1357.0,22.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,66.0,161.63,82.87,21.44,10.0,,,341.94,10.0,10.0,40.0,0.0,0.0,3
4271,1358.35,1357.0,23.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,68.0,88.0,65.5,20.0,10.0,,,251.5,10.0,10.0,36.0,0.0,0.0,3
4272,1358.35,1357.0,22.0,0.0,,283.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,69.0,91.42,50.0,20.96,10.0,,,241.38,10.0,10.0,35.0,0.0,0.0,3
4273,1358.35,1357.0,75.0,0.0,,559.0,0.0,60.36,73.0,0.0,1.0,0.0,20.0,70.0,91.42,57.94,21.22,10.0,,,250.58,10.0,10.0,33.0,0.0,0.0,3
4274,1358.35,1358.0,98.0,0.0,,42.0,0.0,251.06,1693.0,0.0,27.0,0.0,83.0,68.0,79.54,57.94,21.22,10.0,,,236.7,10.0,10.0,33.0,0.0,0.0,3
4275,1358.54,1358.0,78.0,21.0,,1090.0,6.38,252.03,2228.0,0.0,29.0,0.0,84.0,67.0,78.42,50.0,20.0,10.0,,,225.42,10.0,10.0,35.0,0.0,0.0,3
4276,1358.72,1358.0,71.0,25.0,,1527.0,6.38,251.54,2350.0,0.0,30.0,0.0,84.0,66.0,78.42,50.0,20.0,10.0,,,224.42,10.0,10.0,38.0,0.0,0.0,3
4277,1358.86,1358.0,75.0,22.0,,1279.0,6.38,251.54,2296.0,0.0,30.0,0.0,84.0,65.0,127.5,65.59,32.1,10.0,,,300.19,10.0,10.0,40.0,0.0,0.0,3
4278,1359.04,1359.0,71.0,26.0,,1509.0,6.38,252.04,2369.0,0.0,30.0,0.0,84.0,64.0,161.75,86.55,29.29,10.0,,,351.59,10.0,10.0,41.0,0.0,0.0,3
4279,1359.23,1359.0,70.0,25.0,,1459.0,6.38,252.03,2378.0,0.0,29.0,0.0,84.0,65.0,161.75,86.55,29.29,10.0,,,352.59,10.0,10.0,43.0,0.0,0.0,3
4280,1359.4,1359.0,71.0,26.0,,1471.0,6.23,252.03,2367.0,0.0,29.0,0.0,84.0,65.0,145.38,83.25,21.5,10.12,,,325.25,10.0,10.0,44.0,0.0,0.0,3
4281,1359.57,1359.0,72.0,24.0,,1429.0,5.92,251.54,2344.0,0.0,30.0,0.0,84.0,64.0,148.29,71.52,30.54,10.12,,,324.47,10.0,10.0,45.0,0.0,0.0,3
4282,1359.74,1359.0,73.0,22.0,,1433.0,5.92,251.06,2343.0,0.0,30.0,0.0,83.0,62.0,148.29,89.21,30.54,10.0,,,340.04,10.0,10.0,45.0,0.0,0.0,3
4283,1359.93,1359.0,72.0,25.0,,1453.0,5.92,252.03,2360.0,0.0,30.0,0.0,84.0,62.0,134.26,89.21,20.0,10.0,,,315.47,10.0,10.0,46.0,0.0,0.0,3
4284,1360.09,1360.0,72.0,23.0,,1409.0,5.92,252.03,2351.0,0.0,30.0,0.0,84.0,62.0,152.67,79.6,23.12,22.75,,,340.14,10.0,10.0,46.0,0.0,0.0,3
4285,1360.25,1360.0,74.0,21.0,,1203.0,5.92,251.06,2318.0,0.0,30.0,0.0,83.0,62.0,145.4,61.86,21.27,10.0,,,300.53,10.0,10.0,47.0,0.0,0.0,3
4286,1360.43,1360.0,73.0,24.0,,1401.0,5.81,252.03,2334.0,0.0,30.0,0.0,84.0,61.0,196.8,83.1,21.27,10.0,,,372.17,15.29,10.0,47.0,0.0,0.0,3
4287,1360.59,1360.0,73.0,21.0,,1411.0,5.75,251.54,2335.0,0.0,30.0,0.0,84.0,61.0,196.8,83.1,20.0,10.0,,,370.9,15.29,10.0,47.0,0.0,0.0,3
4288,1360.79,1360.0,73.0,23.0,,1415.0,5.75,251.54,2336.0,0.0,30.0,0.0,84.0,62.0,147.53,79.37,32.44,10.0,,,331.34,10.0,10.0,47.0,0.0,0.0,3
4289,1360.95,1360.0,73.0,24.0,,1362.0,5.75,252.03,2344.0,0.0,30.0,0.0,84.0,62.0,147.53,81.07,32.44,10.0,,,333.04,10.0,10.0,47.0,0.0,0.0,3
4290,1361.12,1361.0,73.0,24.0,,1218.0,5.75,252.03,2344.0,0.0,30.0,0.0,84.0,62.0,134.49,81.07,28.5,10.0,,,316.06,10.0,10.0,47.0,0.0,0.0,3
4291,1361.28,1361.0,73.0,23.0,,1292.0,5.75,252.04,2335.0,0.0,30.0,0.0,84.0,61.0,112.84,74.23,20.0,11.05,,,279.12,10.0,10.0,47.0,0.0,0.0,3
4292,1361.45,1361.0,73.0,23.0,,1346.0,5.92,251.54,2331.0,0.0,30.0,0.0,84.0,60.0,120.61,56.91,21.73,10.0,,,269.25,10.0,10.0,47.0,0.0,0.0,3
4293,1361.61,1361.0,73.0,23.0,,1384.0,5.92,252.03,2332.0,0.0,30.0,0.0,84.0,60.0,140.52,77.95,33.93,10.0,,,322.4,10.0,10.0,48.0,0.0,0.0,3
4294,1361.83,1361.0,73.0,24.0,,1336.0,5.92,251.06,2338.0,0.0,30.0,0.0,83.0,60.0,148.3,105.78,33.93,10.0,,,358.01,10.0,10.0,48.0,0.0,0.0,3
4295,1361.97,1361.0,72.0,23.0,,1281.0,5.92,251.54,2337.0,0.0,30.0,0.0,84.0,61.0,176.32,107.7,34.46,10.0,,,389.48,10.0,10.0,48.0,0.0,0.0,3
4296,1362.13,1362.0,73.0,23.0,,1573.0,5.92,252.03,2340.0,0.0,30.0,0.0,84.0,62.0,176.32,107.7,34.46,16.65,,,397.13,10.0,10.0,48.0,0.0,0.0,3
4297,1362.3,1362.0,73.0,23.0,,1588.0,5.92,251.54,2320.0,0.0,30.0,0.0,84.0,62.0,159.05,97.88,20.0,16.65,,,355.58,10.0,10.0,48.0,0.0,0.0,3
4298,1362.45,1362.0,73.0,23.0,,1502.0,5.91,251.54,2303.0,0.0,30.0,0.0,84.0,63.0,180.97,83.09,20.0,10.0,,,357.06,10.0,10.0,48.0,0.0,0.0,3
4299,1362.6,1362.0,71.0,25.0,,1647.0,5.91,252.03,2342.0,0.0,30.0,0.0,84.0,62.0,181.15,93.21,24.88,10.0,,,371.24,10.0,10.0,48.0,0.0,0.0,3
4300,1362.75,1362.0,72.0,24.0,,1504.0,5.91,252.03,2314.0,0.0,30.0,0.0,84.0,61.0,181.15,93.21,24.88,10.0,,,370.24,10.0,10.0,48.0,0.0,0.0,3
4301,1362.88,1362.0,72.0,24.0,,1504.0,5.91,252.53,2323.0,0.0,30.0,0.0,84.0,62.0,162.66,86.49,30.88,11.83,,,353.86,10.0,10.0,48.0,0.0,0.0,3
4302,1363.04,1363.0,72.0,24.0,,1442.0,5.91,252.03,2329.0,0.0,30.0,0.0,84.0,61.0,162.66,86.49,30.88,11.83,,,352.86,10.0,10.0,48.0,0.0,0.0,3
