Km Atual,Km Troca,Fe,Cr,Pb,Cu,Sn,Al,Ni,Ag,Si,B,Na,Mg,Ca,Ba,P,Zn,Mo,Ti,V,K,Oxi,Nit,Sul,Ful,Agu,Gli,Dil,DiagComb,DiagCont,DiagCorr
380683.0,8099.0,111.0,4.0,32.0,9.0,5.0,10.0,1.0,0.0,11.0,0.0,259.0,812.0,1325.0,0.0,1199.0,1488.0,15.0,0.0,0.0,5.0,0.09,0.21,0.15,2.5,0.1,0.08,2.0,2,0,0
399901.0,9373.0,199.0,8.0,32.0,11.0,6.0,12.0,3.0,0.0,12.0,3.0,164.0,444.0,1617.0,0.0,861.0,1074.0,20.0,0.0,0.0,4.0,0.1,0.14,0.18,0.68,0.1,0.08,5.78,0,2,1
403901.0,4118.0,97.0,2.0,14.0,12.0,3.0,8.0,0.0,0.0,9.0,0.0,200.0,558.0,1274.0,0.0,918.0,1124.0,8.0,0.0,0.0,4.0,0.06,0.06,0.13,0.27,0.1,0.08,2.0,0,0,0
413641.0,8140.0,18.0,0.0,6.0,1.0,3.0,4.0,0.0,0.0,14.0,8.0,9.0,46.0,2628.0,0.0,650.0,761.0,1.0,0.0,0.0,4.0,0.04,0.17,0.01,0.08,1.23,0.08,2.0,0,2,0
521153.0,11115.0,111.0,4.0,18.0,38.0,5.0,14.0,0.0,0.0,15.0,0.0,300.0,661.0,1090.0,0.0,1150.0,1598.0,17.0,0.0,0.0,8.0,0.06,0.08,0.15,0.44,0.1,0.08,2.0,0,0,0
533828.0,8122.0,61.0,2.0,5.0,7.0,1.0,7.0,0.0,0.0,10.0,0.0,241.0,577.0,933.0,0.0,971.0,1167.0,9.0,0.0,0.0,1.0,0.04,0.03,0.11,0.41,0.1,0.08,2.0,0,0,0
542818.0,8989.0,79.0,3.0,14.0,6.0,4.0,9.0,0.0,0.0,11.0,0.0,244.0,778.0,1170.0,0.0,1067.0,1394.0,12.0,0.0,0.0,6.0,0.09,0.07,0.12,0.41,0.1,0.08,2.0,0,0,0
563561.0,19828.0,77.0,3.0,17.0,5.0,4.0,10.0,0.0,0.0,10.0,0.0,197.0,627.0,1476.0,0.0,964.0,1166.0,13.0,0.0,0.0,6.0,0.05,0.06,0.11,0.39,0.1,0.08,2.0,0,0,0
574837.0,31708.0,88.0,5.0,24.0,6.0,5.0,10.0,0.0,0.0,10.0,0.0,43.0,130.0,2550.0,0.0,644.0,819.0,13.0,0.0,0.0,6.0,0.07,0.1,0.13,0.33,0.1,0.08,2.0,0,0,0
584955.0,9726.0,76.0,3.0,13.0,4.0,4.0,9.0,0.0,0.0,9.0,0.0,7.0,25.0,2655.0,0.0,579.0,705.0,11.0,0.0,0.0,2.0,0.06,0.1,0.1,0.25,0.1,0.08,2.0,0,0,0
530628.0,8476.0,261.0,6.0,12.0,13.0,2.0,23.0,0.0,0.0,28.0,2.0,246.0,645.0,1031.0,0.0,943.0,1199.0,12.0,1.0,0.0,1.0,0.06,0.08,0.18,0.67,0.1,0.08,2.0,0,2,2
552306.0,11063.0,196.0,10.0,25.0,16.0,8.0,20.0,2.0,0.0,19.0,0.0,275.0,814.0,1382.0,0.0,1216.0,1449.0,4.0,0.0,0.0,9.0,0.09,0.09,0.19,0.67,0.1,0.08,2.0,0,1,1
561423.0,20336.0,90.0,0.0,3.0,5.0,3.0,3.0,0.0,0.0,5.0,0.0,47.0,144.0,2549.0,0.0,719.0,845.0,2.0,0.0,0.0,5.0,0.01,0.03,0.06,0.82,0.1,0.08,2.0,0,0,0
570935.0,29543.0,148.0,9.0,17.0,8.0,6.0,16.0,1.0,0.0,15.0,0.0,39.0,119.0,3039.0,0.0,741.0,934.0,1.0,0.0,0.0,7.0,0.07,0.12,0.14,0.61,0.1,0.08,2.0,0,0,0
578557.0,7394.0,78.0,5.0,11.0,4.0,3.0,9.0,0.0,0.0,8.0,0.0,125.0,355.0,2130.0,0.0,792.0,997.0,0.0,0.0,0.0,0.0,0.11,0.14,0.17,0.66,0.1,0.08,2.0,0,0,0
581840.0,10905.0,106.0,7.0,15.0,10.0,5.0,17.0,1.0,0.0,14.0,0.0,91.0,259.0,2574.0,0.0,833.0,1011.0,0.0,0.0,0.0,3.0,0.25,0.23,0.2,0.73,0.1,0.08,2.0,0,0,0
442507.0,8967.0,68.0,2.0,7.0,7.0,3.0,8.0,0.0,0.0,10.0,0.0,310.0,765.0,1187.0,0.0,1223.0,1541.0,7.0,0.0,0.0,2.0,0.07,0.07,0.15,0.5,0.1,0.08,2.0,0,0,0
450976.0,8468.0,68.0,2.0,9.0,6.0,4.0,8.0,0.0,0.0,10.0,0.0,296.0,902.0,1368.0,0.0,1243.0,1628.0,7.0,0.0,0.0,7.0,0.09,0.05,0.06,0.54,0.1,0.08,2.0,0,0,0
461239.0,18731.0,71.0,3.0,11.0,6.0,4.0,9.0,0.0,0.0,10.0,0.0,309.0,857.0,1321.0,0.0,1203.0,1477.0,7.0,0.0,0.0,5.0,0.06,0.06,0.14,0.45,0.1,0.08,2.0,0,0,0
471181.0,9941.0,84.0,3.0,11.0,8.0,4.0,9.0,0.0,0.0,10.0,0.0,181.0,501.0,2227.0,0.0,1018.0,1271.0,6.0,0.0,0.0,5.0,0.07,0.09,0.14,0.44,0.1,0.08,2.0,0,0,0
482161.0,10365.0,66.0,2.0,9.0,9.0,3.0,7.0,0.0,0.0,7.0,0.0,97.0,256.0,2508.0,0.0,808.0,1078.0,4.0,0.0,0.0,1.0,0.06,0.09,0.12,0.36,0.1,0.08,2.0,0,0,0
500243.0,9269.0,234.0,13.0,54.0,56.0,11.0,25.0,4.0,0.0,22.0,2.0,31.0,60.0,2330.0,0.0,563.0,708.0,18.0,0.0,0.0,1.0,0.14,0.17,0.22,0.95,0.1,0.08,2.0,0,2,2
396056.0,8594.0,77.0,1.0,8.0,5.0,3.0,9.0,0.0,0.0,10.0,0.0,244.0,636.0,1022.0,0.0,1054.0,1310.0,7.0,0.0,0.0,1.0,0.03,0.02,0.09,0.29,0.1,0.08,2.0,0,0,0
404377.0,8321.0,93.0,1.0,9.0,4.0,4.0,9.0,0.0,0.0,11.0,0.0,240.0,719.0,1111.0,0.0,1060.0,1363.0,10.0,0.0,0.0,7.0,0.09,0.04,0.04,0.43,0.1,0.08,2.0,0,0,0
425698.0,9672.0,97.0,2.0,13.0,5.0,3.0,8.0,0.0,0.0,11.0,0.0,234.0,672.0,1039.0,0.0,993.0,1235.0,10.0,0.0,0.0,4.0,0.05,0.05,0.11,0.25,0.1,0.08,2.0,0,0,0
435982.0,31468.0,75.0,1.0,11.0,4.0,2.0,7.0,0.0,0.0,10.0,0.0,217.0,532.0,1174.0,0.0,908.0,1178.0,7.0,0.0,0.0,0.0,0.06,0.06,0.1,0.3,0.1,0.08,2.0,0,0,0
445033.0,9051.0,78.0,2.0,9.0,5.0,2.0,7.0,0.0,0.0,11.0,0.0,18.0,46.0,1870.0,0.0,487.0,625.0,8.0,0.0,0.0,4.0,0.06,0.09,0.1,0.21,0.1,0.08,2.0,0,0,0
455979.0,9085.0,71.0,2.0,12.0,4.0,3.0,6.0,0.0,0.0,7.0,0.0,5.0,17.0,2291.0,0.0,513.0,614.0,9.0,0.0,0.0,4.0,0.05,0.09,0.09,0.23,0.1,0.08,2.78,0,2,0
484857.0,9727.0,202.0,7.0,22.0,8.0,6.0,10.0,2.0,0.0,11.0,0.0,126.0,252.0,452.0,0.0,437.0,599.0,21.0,0.0,0.0,6.0,0.15,0.17,0.14,0.41,0.1,0.08,8.65,1,2,1
497631.0,10098.0,107.0,4.0,7.0,20.0,4.0,8.0,0.0,0.0,10.0,0.0,298.0,954.0,1461.0,0.0,1366.0,1725.0,12.0,0.0,0.0,3.0,0.08,0.1,0.19,0.81,0.1,0.08,2.0,0,0,0
434480.0,32403.0,66.0,4.0,28.0,54.0,9.0,8.0,0.0,0.0,12.0,0.0,209.0,613.0,1334.0,0.0,1030.0,1217.0,4.0,0.0,0.0,4.0,0.03,0.02,0.07,0.26,0.1,0.08,2.0,0,0,0
443973.0,9493.0,90.0,4.0,14.0,26.0,6.0,8.0,0.0,0.0,10.0,0.0,48.0,140.0,2384.0,0.0,665.0,827.0,6.0,0.0,0.0,1.0,0.03,0.05,0.07,0.21,0.1,0.08,2.0,0,0,0
452689.0,15480.0,73.0,2.0,9.0,12.0,4.0,6.0,0.0,0.0,7.0,0.0,30.0,102.0,2892.0,0.0,692.0,854.0,4.0,0.0,0.0,2.0,0.05,0.07,0.08,0.18,0.1,0.08,2.0,0,0,0
467785.0,9127.0,78.0,3.0,2.0,6.0,0.0,7.0,0.0,0.0,9.0,0.0,266.0,705.0,1107.0,0.0,1004.0,1287.0,1.0,0.0,0.0,1.0,0.1,0.1,0.2,0.65,0.1,0.08,2.0,0,0,0
482478.0,9156.0,94.0,4.0,13.0,7.0,5.0,16.0,0.0,0.0,15.0,0.0,293.0,795.0,1211.0,0.0,1123.0,1411.0,1.0,0.0,0.0,5.0,0.1,0.11,0.21,0.36,0.1,0.08,2.0,0,0,0
493049.0,10730.0,71.0,3.0,10.0,5.0,4.0,9.0,0.0,0.0,9.0,0.0,261.0,755.0,1284.0,0.0,1104.0,1403.0,0.0,0.0,0.0,5.0,0.09,0.09,0.2,0.67,0.1,0.08,2.0,0,0,0
502844.0,9572.0,74.0,3.0,8.0,4.0,4.0,8.0,0.0,0.0,8.0,0.0,87.0,275.0,2917.0,0.0,857.0,1024.0,0.0,0.0,0.0,6.0,0.08,0.13,0.15,0.66,0.1,0.08,2.0,0,0,0
518096.0,9718.0,99.0,3.0,14.0,7.0,4.0,11.0,0.0,0.0,11.0,0.0,72.0,217.0,2800.0,0.0,807.0,1004.0,0.0,0.0,0.0,6.0,0.13,0.17,0.23,0.77,0.1,0.08,2.0,0,0,0
347642.0,7288.0,225.0,9.0,22.0,15.0,7.0,13.0,1.0,0.0,23.0,0.0,355.0,805.0,1324.0,0.0,1298.0,1805.0,4.0,0.0,0.0,8.0,0.14,0.21,0.31,1.92,0.1,0.08,2.0,2,2,2
358432.0,8973.0,182.0,8.0,15.0,9.0,7.0,13.0,1.0,0.0,16.0,0.0,301.0,916.0,1416.0,0.0,1315.0,1605.0,2.0,0.0,0.0,7.0,0.11,0.13,0.27,0.99,0.1,0.08,2.0,0,0,1
368431.0,10271.0,222.0,11.0,21.0,13.0,9.0,16.0,1.0,0.0,17.0,0.0,341.0,1037.0,1484.0,0.0,1429.0,2004.0,1.0,0.0,0.0,18.0,0.12,0.18,0.31,1.38,0.1,0.08,2.0,0,0,2
385702.0,9526.0,143.0,8.0,38.0,13.0,8.0,11.0,1.0,0.0,10.0,0.0,157.0,442.0,2006.0,0.0,920.0,1149.0,10.0,0.0,0.0,5.0,0.07,0.1,0.1,0.35,0.1,0.08,2.0,0,0,1
395304.0,9542.0,122.0,7.0,19.0,7.0,6.0,10.0,1.0,0.0,11.0,0.0,115.0,314.0,2375.0,0.0,850.0,1055.0,10.0,0.0,0.0,2.0,0.08,0.13,0.17,0.8,0.1,0.08,2.0,0,0,0
406066.0,9258.0,122.0,6.0,18.0,6.0,6.0,10.0,1.0,0.0,10.0,0.0,122.0,347.0,2514.0,0.0,903.0,1169.0,10.0,0.0,0.0,2.0,0.14,0.17,0.2,0.71,0.1,0.08,2.0,0,0,0
415230.0,10267.0,111.0,5.0,12.0,5.0,5.0,10.0,1.0,0.0,9.0,0.0,12.0,25.0,3332.0,0.0,745.0,873.0,9.0,0.0,0.0,6.0,0.12,0.18,0.18,0.66,0.1,0.08,2.0,0,0,0
816771.0,12219.0,76.0,5.0,21.0,17.0,6.0,8.0,0.0,0.0,15.0,0.0,266.0,639.0,1027.0,0.0,1056.0,1267.0,5.0,0.0,0.0,1.0,0.04,0.03,0.11,0.26,0.1,0.08,2.0,0,0,0
825959.0,7788.0,81.0,4.0,13.0,4.0,5.0,9.0,0.0,0.0,11.0,0.0,260.0,729.0,1141.0,0.0,1100.0,1401.0,7.0,0.0,0.0,6.0,0.03,0.02,0.11,0.31,0.1,0.08,2.0,0,0,0
843902.0,17863.0,68.0,3.0,13.0,4.0,4.0,8.0,0.0,0.0,10.0,0.0,256.0,712.0,1127.0,0.0,1099.0,1379.0,7.0,0.0,0.0,3.0,0.04,0.03,0.11,0.31,0.1,0.08,2.0,0,0,0
853469.0,27377.0,81.0,3.0,11.0,3.0,4.0,7.0,0.0,0.0,8.0,0.0,36.0,121.0,2397.0,0.0,668.0,849.0,6.0,0.0,0.0,0.0,0.03,0.06,0.09,0.25,0.1,0.08,2.0,0,0,0
863891.0,10252.0,82.0,2.0,11.0,3.0,3.0,6.0,0.0,0.0,9.0,0.0,21.0,61.0,2656.0,0.0,616.0,736.0,6.0,0.0,0.0,0.0,0.03,0.07,0.07,0.22,0.1,0.08,2.0,0,0,0
872667.0,8878.0,72.0,1.0,6.0,3.0,2.0,5.0,0.0,0.0,7.0,0.0,19.0,77.0,2353.0,0.0,565.0,716.0,5.0,0.0,0.0,0.0,0.18,0.15,0.1,0.26,0.1,0.08,2.0,0,0,0
883564.0,19524.0,80.0,1.0,13.0,3.0,3.0,5.0,0.0,0.0,6.0,0.0,4.0,25.0,2875.0,0.0,633.0,807.0,5.0,0.0,0.0,0.0,0.06,0.09,0.09,0.25,0.1,0.08,2.0,0,0,0
328567.0,8565.0,113.0,3.0,9.0,11.0,5.0,11.0,0.0,0.0,12.0,3.0,235.0,675.0,1066.0,0.0,1009.0,1317.0,9.0,0.0,0.0,7.0,0.07,0.08,0.18,0.5,0.1,0.08,2.0,0,0,0
338089.0,9301.0,115.0,3.0,10.0,14.0,4.0,10.0,0.0,0.0,14.0,0.0,251.0,713.0,1113.0,0.0,1076.0,1367.0,8.0,0.0,0.0,4.0,0.09,0.09,0.19,0.41,0.1,0.08,2.0,0,0,0
347793.0,9417.0,192.0,7.0,17.0,17.0,6.0,14.0,1.0,0.0,15.0,0.0,232.0,614.0,943.0,0.0,868.0,1087.0,12.0,0.0,0.0,3.0,0.1,0.12,0.18,0.44,0.1,0.08,10.0,0,2,2
356908.0,8776.0,106.0,4.0,13.0,10.0,5.0,9.0,0.0,0.0,9.0,10.0,184.0,503.0,970.0,0.0,837.0,983.0,5.0,0.0,0.0,8.0,0.17,0.61,0.08,0.42,0.1,0.08,2.0,0,0,0
368107.0,11456.0,160.0,6.0,19.0,12.0,5.0,12.0,0.0,0.0,11.0,0.0,60.0,159.0,2171.0,0.0,657.0,839.0,4.0,0.0,0.0,4.0,0.11,0.16,0.2,0.72,0.1,0.08,2.0,0,0,0
377944.0,9268.0,139.0,5.0,18.0,12.0,4.0,12.0,0.0,0.0,10.0,0.0,7.0,27.0,2359.0,0.0,537.0,665.0,2.0,0.0,0.0,0.0,0.11,0.16,0.21,0.86,0.1,0.08,3.05,0,1,0
388437.0,10176.0,88.0,4.0,10.0,15.0,4.0,8.0,0.0,0.0,9.0,0.0,24.0,71.0,2269.0,0.0,589.0,743.0,4.0,0.0,0.0,0.0,0.04,0.07,0.06,0.26,0.1,0.08,2.0,0,0,0
430485.0,8978.0,83.0,2.0,15.0,12.0,6.0,11.0,0.0,0.0,12.0,0.0,286.0,714.0,1136.0,0.0,1119.0,1433.0,13.0,0.0,0.0,10.0,0.05,0.07,0.14,0.51,0.1,0.08,2.0,0,0,0
439581.0,8454.0,74.0,2.0,12.0,10.0,4.0,8.0,0.0,0.0,11.0,0.0,242.0,742.0,1159.0,0.0,1097.0,1352.0,12.0,0.0,0.0,5.0,0.06,0.09,0.15,0.44,0.1,0.08,2.0,0,0,0
449477.0,9041.0,70.0,2.0,15.0,8.0,4.0,9.0,0.0,0.0,11.0,0.0,260.0,815.0,1168.0,0.0,1181.0,1584.0,11.0,0.0,0.0,17.0,0.08,0.08,0.18,0.42,0.1,0.08,2.0,0,0,0
460718.0,11611.0,85.0,3.0,19.0,9.0,4.0,9.0,0.0,0.0,11.0,0.0,232.0,666.0,1287.0,0.0,1006.0,1290.0,14.0,0.0,0.0,4.0,0.25,0.19,0.18,0.48,0.1,0.08,2.0,0,0,0
479454.0,10335.0,65.0,3.0,13.0,5.0,3.0,7.0,0.0,0.0,10.0,0.0,46.0,130.0,2548.0,0.0,683.0,853.0,7.0,0.0,0.0,0.0,0.05,0.09,0.11,0.31,0.1,0.08,2.0,0,0,0
487841.0,8520.0,57.0,2.0,9.0,5.0,2.0,8.0,0.0,0.0,9.0,0.0,186.0,549.0,1644.0,0.0,951.0,1197.0,7.0,0.0,0.0,0.0,0.21,0.16,0.16,0.36,0.1,0.08,2.0,0,0,0
453262.0,7642.0,39.0,1.0,8.0,3.0,4.0,6.0,0.0,0.0,7.0,0.0,252.0,617.0,951.0,0.0,998.0,1312.0,4.0,0.0,0.0,9.0,0.01,0.02,0.01,0.17,0.1,0.08,2.0,0,0,0
464218.0,9096.0,93.0,2.0,14.0,5.0,3.0,8.0,0.0,0.0,11.0,0.0,232.0,641.0,994.0,0.0,998.0,1259.0,9.0,0.0,0.0,4.0,0.04,0.04,0.1,0.38,0.1,0.08,2.0,0,0,0
474248.0,9989.0,122.0,3.0,13.0,4.0,4.0,9.0,1.0,0.0,11.0,0.0,249.0,680.0,1026.0,0.0,986.0,1228.0,11.0,0.0,0.0,4.0,0.04,0.04,0.11,0.21,0.1,0.08,2.0,0,0,0
493529.0,9152.0,102.0,3.0,18.0,6.0,3.0,8.0,0.0,0.0,8.0,0.0,51.0,140.0,1878.0,0.0,548.0,692.0,11.0,0.0,0.0,3.0,0.03,0.06,0.06,0.22,0.1,0.08,5.48,0,2,1
504327.0,39893.0,87.0,3.0,10.0,4.0,3.0,9.0,0.0,0.0,9.0,0.0,17.0,51.0,2550.0,0.0,594.0,772.0,10.0,0.0,0.0,1.0,0.04,0.08,0.07,0.38,0.1,0.08,2.0,0,0,0
521975.0,17944.0,163.0,5.0,21.0,6.0,4.0,11.0,1.0,0.0,11.0,0.0,29.0,83.0,2256.0,0.0,583.0,774.0,14.0,0.0,0.0,1.0,0.1,0.12,0.13,0.47,0.1,0.08,2.0,0,0,0
442232.0,10453.0,131.0,6.0,15.0,6.0,7.0,11.0,1.0,0.0,12.0,0.0,233.0,545.0,1045.0,0.0,976.0,1242.0,3.0,0.0,0.0,10.0,0.05,0.05,0.15,0.52,0.1,0.08,2.0,0,0,0
451250.0,8912.0,101.0,6.0,9.0,4.0,4.0,9.0,0.0,0.0,12.0,0.0,252.0,657.0,1058.0,0.0,1093.0,1373.0,1.0,0.0,0.0,1.0,0.05,0.05,0.14,0.44,0.1,0.08,2.0,0,0,0
460015.0,8206.0,129.0,8.0,18.0,5.0,6.0,10.0,0.0,0.0,12.0,0.0,244.0,762.0,1175.0,0.0,1067.0,1403.0,2.0,0.0,0.0,6.0,0.07,0.06,0.14,0.48,0.1,0.08,2.0,0,0,0
454698.0,9216.0,164.0,31.0,11.0,19.0,14.0,4.0,0.0,0.0,9.0,0.0,242.0,695.0,1071.0,0.0,1030.0,1282.0,0.0,0.0,0.0,5.0,0.05,0.08,0.26,1.42,0.1,0.08,2.0,1,0,2
490396.0,9924.0,106.0,6.0,11.0,5.0,5.0,11.0,0.0,0.0,10.0,0.0,138.0,377.0,2181.0,0.0,845.0,1075.0,0.0,0.0,0.0,4.0,0.06,0.1,0.14,0.6,0.1,0.08,2.0,0,0,0
499151.0,19252.0,115.0,6.0,12.0,5.0,4.0,10.0,1.0,2.0,10.0,0.0,94.0,276.0,2414.0,0.0,782.0,973.0,0.0,0.0,0.0,5.0,0.07,0.1,0.14,0.55,0.1,0.08,2.0,0,0,0
507686.0,8087.0,100.0,4.0,5.0,3.0,3.0,8.0,0.0,0.0,8.0,0.0,18.0,60.0,3047.0,0.0,637.0,774.0,0.0,0.0,0.0,0.0,0.11,0.14,0.15,0.61,0.1,0.08,2.0,0,0,1
528297.0,9467.0,59.0,1.0,8.0,4.0,0.0,6.0,0.0,0.0,9.0,0.0,243.0,649.0,1010.0,0.0,926.0,1199.0,9.0,0.0,0.0,1.0,0.07,0.07,0.14,0.29,0.1,0.08,2.0,0,0,0
538415.0,9714.0,71.0,2.0,18.0,5.0,4.0,10.0,0.0,0.0,12.0,0.0,239.0,766.0,1159.0,0.0,1120.0,1484.0,11.0,0.0,0.0,4.0,0.08,0.08,0.14,0.27,0.1,0.08,2.0,0,0,0
546751.0,8336.0,67.0,2.0,15.0,6.0,3.0,10.0,0.0,0.0,10.0,0.0,293.0,730.0,1130.0,0.0,1155.0,1528.0,11.0,0.0,0.0,5.0,0.05,0.05,0.14,0.3,0.1,0.08,2.0,0,0,0
556575.0,18160.0,80.0,3.0,15.0,5.0,4.0,11.0,0.0,0.0,12.0,0.0,268.0,718.0,1106.0,0.0,1019.0,1248.0,13.0,0.0,0.0,5.0,0.08,0.07,0.14,0.27,0.1,0.08,2.0,0,0,0
566178.0,28006.0,93.0,4.0,14.0,4.0,4.0,10.0,0.0,0.0,11.0,0.0,76.0,203.0,2693.0,0.0,808.0,1037.0,12.0,0.0,0.0,5.0,0.07,0.11,0.11,0.2,0.1,0.08,2.0,0,0,0
576478.0,38063.0,57.0,3.0,8.0,3.0,3.0,6.0,0.0,0.0,7.0,0.0,15.0,51.0,2830.0,0.0,643.0,833.0,7.0,0.0,0.0,0.0,0.06,0.1,0.1,0.24,0.1,0.08,2.0,0,0,0
593351.0,7447.0,51.0,2.0,6.0,3.0,3.0,7.0,0.0,0.0,6.0,0.0,9.0,21.0,2735.0,0.0,610.0,745.0,6.0,0.0,0.0,7.0,0.15,0.15,0.12,0.24,0.1,0.08,2.0,0,0,0
595052.0,18574.0,66.0,2.0,13.0,5.0,2.0,6.0,0.0,0.0,7.0,0.0,7.0,27.0,2549.0,0.0,582.0,763.0,6.0,0.0,0.0,0.0,0.06,0.1,0.09,0.17,0.1,0.08,2.0,0,0,0
671504.0,7947.0,84.0,2.0,14.0,8.0,5.0,9.0,0.0,0.0,11.0,0.0,249.0,699.0,1087.0,0.0,1047.0,1395.0,6.0,0.0,0.0,6.0,0.02,0.01,0.09,0.17,0.1,0.08,2.0,0,0,0
679880.0,8231.0,65.0,2.0,13.0,6.0,4.0,8.0,0.0,0.0,10.0,0.0,246.0,690.0,1074.0,0.0,1078.0,1367.0,6.0,0.0,0.0,4.0,0.03,0.02,0.09,0.22,0.1,0.08,2.0,0,0,0
691995.0,10381.0,79.0,2.0,16.0,7.0,5.0,9.0,0.0,0.0,10.0,0.0,265.0,739.0,1131.0,0.0,1103.0,1391.0,9.0,0.0,0.0,6.0,0.03,0.02,0.1,0.29,0.1,0.08,2.0,0,0,0
701782.0,20168.0,76.0,2.0,16.0,6.0,4.0,8.0,0.0,0.0,11.0,0.0,265.0,734.0,1154.0,0.0,1151.0,1427.0,8.0,0.0,0.0,4.0,0.03,0.02,0.09,0.25,0.1,0.08,2.0,0,0,0
711460.0,9678.0,93.0,2.0,19.0,6.0,4.0,8.0,0.0,0.0,8.0,0.0,25.0,77.0,2615.0,0.0,660.0,804.0,7.0,0.0,0.0,5.0,0.02,0.06,0.07,0.18,0.1,0.08,2.0,0,0,0
721298.0,9716.0,86.0,2.0,15.0,5.0,3.0,7.0,0.0,0.0,10.0,0.0,4.0,23.0,2751.0,0.0,605.0,719.0,9.0,0.0,0.0,0.0,0.03,0.07,0.07,0.17,0.1,0.08,2.0,0,0,0
730966.0,9634.0,75.0,2.0,19.0,4.0,3.0,6.0,0.0,0.0,8.0,0.0,22.0,76.0,2542.0,0.0,582.0,731.0,9.0,0.0,0.0,1.0,0.05,0.08,0.1,0.17,0.1,0.08,2.0,0,0,0
740654.0,9720.0,72.0,1.0,18.0,4.0,2.0,5.0,0.0,0.0,6.0,0.0,4.0,23.0,2573.0,0.0,577.0,757.0,8.0,0.0,0.0,0.0,0.06,0.09,0.09,0.21,0.1,0.08,2.0,0,0,0
78976.0,8507.0,63.0,1.0,9.0,4.0,2.0,6.0,0.0,0.0,10.0,0.0,261.0,649.0,1006.0,0.0,1067.0,1344.0,8.0,0.0,0.0,2.0,0.03,0.03,0.1,0.21,0.1,0.08,2.0,0,0,0
88144.0,8941.0,67.0,2.0,14.0,4.0,4.0,7.0,0.0,0.0,11.0,0.0,226.0,726.0,1107.0,0.0,1094.0,1450.0,10.0,0.0,0.0,5.0,0.07,0.06,0.11,0.22,0.1,0.08,2.0,0,0,0
88890.0,10821.0,119.0,3.0,11.0,9.0,4.0,9.0,0.0,0.0,12.0,0.0,256.0,790.0,1194.0,0.0,1101.0,1432.0,14.0,0.0,0.0,7.0,0.23,0.2,0.12,0.86,0.1,0.08,2.0,0,0,1
98915.0,10208.0,91.0,2.0,19.0,7.0,5.0,12.0,0.0,0.0,13.0,0.0,262.0,736.0,1124.0,0.0,1103.0,1395.0,12.0,0.0,0.0,6.0,0.04,0.03,0.14,0.55,0.1,0.08,2.0,0,0,0
118819.0,30473.0,85.0,2.0,15.0,5.0,3.0,7.0,0.0,2.0,8.0,2.0,32.0,98.0,2452.0,0.0,652.0,780.0,11.0,0.0,0.0,3.0,0.03,0.07,0.08,0.12,0.1,0.08,2.0,0,0,0
127312.0,8316.0,56.0,1.0,5.0,4.0,2.0,4.0,0.0,1.0,7.0,0.0,4.0,27.0,2550.0,0.0,564.0,723.0,7.0,0.0,0.0,0.0,0.04,0.08,0.06,0.14,0.1,0.08,2.0,0,0,0
136897.0,9011.0,54.0,1.0,10.0,4.0,2.0,5.0,0.0,0.0,7.0,0.0,10.0,50.0,2317.0,0.0,545.0,696.0,9.0,0.0,0.0,0.0,0.06,0.09,0.09,0.13,0.1,0.08,2.0,0,0,0
388821.0,9155.0,88.0,3.0,31.0,5.0,3.0,7.0,0.0,0.0,12.0,3.0,255.0,626.0,979.0,0.0,1027.0,1286.0,2.0,0.0,0.0,1.0,0.09,0.1,0.21,0.57,0.1,0.08,2.0,0,0,0
396375.0,7554.0,62.0,2.0,26.0,8.0,4.0,8.0,0.0,0.0,10.0,0.0,224.0,733.0,1110.0,0.0,1101.0,1432.0,2.0,0.0,0.0,5.0,0.09,0.1,0.15,0.44,0.1,0.08,2.0,0,0,0
407060.0,8212.0,83.0,3.0,26.0,15.0,6.0,12.0,0.0,0.0,10.0,0.0,261.0,736.0,1107.0,0.0,1076.0,1344.0,7.0,0.0,0.0,5.0,0.04,0.03,0.13,0.61,0.1,0.08,2.0,0,0,0
416852.0,9587.0,72.0,2.0,20.0,7.0,4.0,10.0,0.0,0.0,9.0,0.0,218.0,672.0,1455.0,0.0,1103.0,1328.0,7.0,0.0,0.0,5.0,0.06,0.07,0.13,0.38,0.1,0.08,2.0,0,0,0
426105.0,9253.0,71.0,2.0,21.0,4.0,4.0,9.0,0.0,0.0,8.0,0.0,200.0,568.0,1500.0,0.0,998.0,1187.0,7.0,0.0,0.0,4.0,0.06,0.06,0.13,0.48,0.1,0.08,2.0,0,0,0
434855.0,9148.0,66.0,3.0,18.0,4.0,3.0,8.0,0.0,0.0,9.0,0.0,31.0,83.0,2644.0,0.0,625.0,786.0,7.0,0.0,0.0,4.0,0.08,0.12,0.13,0.29,0.1,0.08,2.0,0,0,0
444026.0,8485.0,46.0,2.0,12.0,2.0,3.0,6.0,0.0,0.0,5.0,0.0,23.0,71.0,2298.0,0.0,543.0,676.0,5.0,0.0,0.0,3.0,0.06,0.1,0.11,0.23,0.1,0.08,2.0,0,0,0
453257.0,9406.0,46.0,2.0,14.0,3.0,2.0,5.0,0.0,0.0,5.0,0.0,9.0,30.0,2636.0,0.0,606.0,770.0,5.0,0.0,0.0,0.0,0.08,0.12,0.11,0.24,0.1,0.08,2.0,0,0,0
374975.0,8597.0,268.0,9.0,18.0,8.0,9.0,16.0,1.0,0.0,18.0,1.0,300.0,757.0,1184.0,0.0,1201.0,1578.0,5.0,0.0,0.0,11.0,0.06,0.08,0.13,0.52,0.1,0.08,2.0,0,0,0
